ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
22,1718645,85,1,18,0,0,0,1,95,0,2,1
22,4318850,160,5,9,0,0,0,1,170,0,2,1
22,4431475,80,1,13,0,0,0,1,85,2,10,0
22,1074825,70,1,11,0,1,0,1,75,3,3,1
22,3976700,115,3,9,0,0,0,1,130,2,3,1
22,2224025,80,1,17,0,0,6,1,85,8,2,1
22,7194960,200,6,11,0,0,1,1,240,0,4,1
22,3597480,95,1,9,0,0,0,1,120,0,4,1
22,4170800,68,1,9,0,0,0,1,80,5,3,0
22,3973480,125,3,6,0,1,0,1,140,5,4,1
22,2786175,96,1,6,0,0,0,1,105,0,3,1
22,1719720,100,1,6,0,1,0,1,120,3,6,1
22,4883060,130,3,6,0,0,1,1,140,8,1,1
22,2308383,74,0,17,0,0,0,1,77,0,2,1
22,3657030,122,3,6,0,1,1,1,130,5,4,1
22,1146480,75,1,18,0,0,0,1,80,1,3,1
22,1218135,80,1,12,0,1,0,1,85,5,4,1
22,2540500,90,1,18,0,0,0,1,100,0,3,1
22,3302650,120,3,6,0,0,0,1,130,0,3,1
22,2653500,90,1,6,0,1,0,1,100,5,4,1
22,1835680,100,1,2,0,0,1,1,110,8,3,1
22,1883985,58,0,12,3,0,0,4,71,6,11,0
22,1668800,95,1,11,0,1,0,1,100,5,6,1
22,5734850,90,1,16,3,0,1,1,110,8,8,0
22,3323875,117,3,12,0,1,0,1,125,5,5,1
22,2503200,140,3,9,0,1,0,1,150,5,5,1
22,5734850,90,1,16,3,0,1,1,110,8,8,0
22,3323875,117,3,12,0,1,0,1,125,5,5,1
22,584080,30,0,17,0,1,0,1,35,5,5,1
22,1003170,65,0,18,0,0,0,1,70,8,3,1
22,2149650,120,4,9,0,0,0,1,150,8,3,1
22,2286450,80,1,11,0,1,0,1,90,5,4,1
22,5734850,95,3,16,0,0,0,1,110,5,11,0
22,984585,33,0,0,1,1,0,1,35,5,4,1
22,984585,33,0,0,0,1,0,1,35,5,4,1
22,1218135,82,1,2,0,0,0,1,85,8,3,1
22,2503200,140,3,9,0,1,0,1,150,5,5,1
22,3823750,120,3,9,0,0,1,1,125,8,2,1
22,1084720,55,0,7,0,0,0,1,65,8,12,0
22,6516875,110,1,17,0,0,0,1,125,4,3,1
22,3297690,90,1,0,0,1,0,1,110,5,3,1
22,2615925,70,1,17,0,0,0,1,75,8,1,1
22,716550,45,0,17,1,1,0,1,50,5,5,1
22,1146480,75,0,6,0,1,0,1,80,5,4,1
22,1576410,100,1,2,0,0,0,1,110,8,3,1
22,2579580,170,8,9,0,0,1,1,180,0,3,1
22,1146480,75,1,18,0,1,0,1,80,5,6,1
22,3119300,95,1,2,0,0,0,1,100,0,4,1
22,5614740,160,4,11,0,0,1,1,180,0,3,1
22,2651405,80,1,18,0,0,0,1,85,0,4,1
22,3119300,95,1,6,0,0,0,1,100,0,4,1
22,4631110,100,1,9,0,1,0,1,110,5,3,1
22,2250480,75,1,17,0,0,0,1,80,0,2,1
22,5894140,107,6,11,0,0,1,1,140,0,3,1
22,5096430,160,5,12,0,1,0,1,170,5,4,1
22,1084720,55,0,18,0,0,0,1,65,8,3,1
26,8431235,55,0,4,3,0,0,4,85,2,12,0
26,6447415,55,0,3,3,0,0,4,65,8,12,0
26,7164080,65,0,18,0,1,0,1,70,5,3,1
26,9490000,90,1,0,0,0,0,1,100,5,6,0
26,7985700,45,0,13,3,0,0,1,60,6,9,0
26,7439325,65,0,16,3,0,0,4,75,8,12,0
26,13452404,85,1,5,3,0,1,1,116,8,12,0
26,25836900,220,9,2,3,0,2,5,300,8,2,1
26,71047900,500,10,2,0,0,5,5,550,8,2,0
26,16271478,500,6,19,0,1,1,1,501,5,1,1
26,29547090,153,3,5,3,1,1,4,222,7,11,0
26,28419160,170,3,2,0,0,1,5,220,8,2,0
26,20580420,330,12,2,0,1,3,0,380,5,4,1
26,41336960,290,7,2,0,0,2,5,320,7,3,1
26,15962800,130,3,6,5,0,2,1,200,0,1,1
26,85618400,700,9,2,0,0,4,5,800,3,3,1
26,2800000,75,1,6,0,1,0,1,80,5,3,1
26,34348440,410,5,2,0,1,3,2,412,5,3,1
26,8431235,60,0,15,3,0,0,4,85,8,12,1
26,10437210,65,0,4,3,0,0,4,90,8,12,0
26,10723700,85,3,17,0,0,0,1,113,2,3,1
26,42818000,365,6,2,0,0,2,5,400,3,3,0
26,8431235,70,0,8,3,0,0,1,85,2,12,0
26,7586415,45,0,12,3,0,0,1,57,6,9,0
26,25281242,150,5,11,3,0,1,1,218,6,9,0
26,20294575,145,1,8,3,0,1,4,175,7,12,0
26,21454265,135,3,14,3,0,1,4,185,7,12,0
26,11902920,100,0,8,3,0,0,4,120,8,12,0
26,9857365,65,0,8,3,0,0,4,85,7,12,0
26,12894830,100,0,8,3,0,0,4,130,8,12,0
26,13390785,95,1,17,3,0,1,1,135,2,12,0
26,5455505,45,0,11,3,0,0,1,55,8,12,0
26,6447415,55,0,15,3,0,0,1,65,8,12,0
26,11902920,95,1,17,3,0,0,4,120,8,12,0
26,11902920,100,0,8,3,0,0,4,120,8,12,0
26,13886740,110,3,4,3,0,1,4,140,8,12,0
26,19342245,175,3,3,3,0,1,1,195,8,12,0
26,13390785,105,1,4,3,0,1,1,135,8,12,0
26,6447415,45,0,2,3,0,0,1,65,8,12,0
26,24489480,130,3,1,3,0,1,1,184,6,10,0
26,36930525,330,5,2,0,0,3,5,345,8,1,1
26,20580420,328,12,2,4,1,2,0,380,5,4,1
26,14382695,102,1,4,5,1,1,4,145,0,12,1
26,4307290,80,1,9,0,0,0,1,85,5,2,1
26,12597257,105,1,7,3,0,1,4,127,7,12,0
26,12398875,100,0,8,3,0,0,4,125,8,12,0
26,9982125,65,0,16,3,0,0,1,75,8,10,0
26,14878650,130,1,16,3,0,1,1,150,8,12,0
26,6378295,35,0,14,3,0,0,4,55,7,12,0
26,22317975,195,5,4,3,0,1,4,225,8,12,0
26,35741045,400,8,2,0,0,4,5,415,8,2,0
26,16059120,200,6,2,0,0,2,2,240,7,0,0
26,21960260,116,1,2,5,0,0,5,170,0,1,0
26,40677100,340,8,2,0,0,3,5,380,8,2,1
26,21549780,220,5,6,0,1,2,1,270,8,3,0
26,29710940,200,3,2,0,0,2,5,230,4,2,1
26,21549780,220,5,6,0,1,2,1,270,8,3,0
26,10723700,85,3,18,0,0,0,1,113,2,3,1
26,21960260,116,1,2,5,0,0,5,170,0,1,0
26,145581200,960,12,2,0,0,5,5,1360,3,3,1
26,4338765,125,3,9,0,0,0,1,135,0,4,1
26,7439325,65,0,3,3,0,0,4,75,8,13,1
26,8431235,75,0,5,3,0,0,4,85,8,11,1
26,16366515,145,1,13,3,0,1,4,165,8,11,1
26,8431235,75,0,4,4,0,0,1,85,8,11,1
26,16336800,390,4,2,0,1,1,2,400,5,0,1
26,20808100,200,7,2,0,0,1,5,230,5,2,1
26,29014710,150,5,6,3,0,1,1,218,6,9,0
26,17036160,95,3,4,3,0,1,1,128,8,12,0
26,45212300,330,10,2,0,0,4,5,350,8,3,1
26,1083180000,1480,12,2,0,0,2,5,20000,2,2,1
26,10437210,60,0,10,5,0,0,1,90,7,13,1
26,12835683,100,10,2,0,1,2,2,237,5,2,1
26,8882076,163,0,2,0,1,6,0,164,5,3,1
26,16862470,135,3,8,3,0,0,4,170,2,12,1
26,5145105,85,1,2,0,0,0,5,95,5,2,1
26,12398875,95,1,4,3,0,1,1,125,8,13,0
26,19785768,105,3,9,0,0,0,1,118,5,4,0
26,5187910,60,0,0,0,1,0,1,65,3,1,1
26,27832560,220,3,9,0,0,1,4,240,6,13,0
26,10415055,85,1,4,3,0,0,1,105,2,12,0
26,16862470,130,1,6,3,0,1,1,170,8,12,1
26,39928500,200,7,6,3,0,2,1,300,8,10,1
26,13390785,120,1,13,3,0,1,4,135,8,10,1
26,9490000,90,1,2,0,0,0,1,100,5,5,1
26,13286000,120,3,2,0,0,1,1,140,5,5,1
26,5219500,50,0,2,0,0,0,1,55,8,3,1
26,21352500,200,5,13,0,0,1,1,225,5,6,1
26,9490000,85,1,17,0,0,0,1,100,5,4,1
26,21352500,190,5,13,0,0,1,1,225,5,5,1
27,1443420,80,1,6,5,0,0,1,90,0,3,0
27,1899225,56,1,14,0,0,0,1,75,3,9,0
27,1899225,56,1,9,0,0,0,1,75,2,10,0
27,1792715,92,1,6,0,0,0,1,103,4,3,1
27,5711760,125,3,19,1,0,1,6,180,5,1,1
27,2359200,82,1,1,0,0,0,1,100,7,2,1
27,6133920,240,6,20,0,0,1,1,260,3,3,1
27,2088600,105,1,9,0,0,0,1,120,3,3,1
27,3545220,130,3,9,0,0,0,1,140,8,7,0
27,1683990,95,1,6,4,0,0,1,105,5,4,1
27,3165375,95,1,0,0,0,1,1,125,1,4,1
27,1576155,75,1,6,4,0,0,1,85,5,3,1
27,4504000,180,6,9,0,0,2,1,200,6,3,1
27,10698480,180,12,2,0,0,4,5,360,5,2,1
27,20851754,265,7,2,5,1,4,5,506,0,1,1
27,2264040,75,1,11,0,0,0,1,90,2,3,1
27,9065980,180,4,2,0,1,1,5,220,8,1,1
27,3396060,120,3,2,0,0,0,1,135,7,2,1
27,2405685,87,1,18,0,0,0,1,95,5,5,0
27,3165375,115,1,11,0,0,0,1,125,5,3,0
27,11812400,350,11,2,0,0,3,5,400,2,3,1
27,3291990,120,3,6,0,0,1,1,130,8,4,0
27,33534200,450,10,2,4,0,2,5,850,2,1,1
27,1799375,110,3,9,0,0,0,1,125,8,4,0
27,9401700,250,4,6,0,0,0,1,300,3,1,1
27,4954400,200,3,19,0,0,1,1,220,5,1,0
27,12000120,438,6,2,0,0,2,5,440,2,1,1
27,16483600,220,7,2,4,0,2,5,400,0,1,1
27,9065980,180,7,2,0,0,1,5,220,0,1,1
27,3925065,140,3,14,0,0,1,1,155,0,6,1
27,5823620,190,10,19,0,0,2,6,220,2,3,1
27,2892940,100,3,6,0,0,0,1,115,5,1,0
27,3760680,100,1,17,0,0,1,1,120,2,2,0
27,20604500,215,5,2,0,0,2,5,500,0,1,1
27,12578000,215,5,19,0,0,2,1,500,0,1,1
27,51511250,120,11,2,0,0,2,5,1250,8,2,1
27,15780800,250,10,2,0,0,2,5,400,0,2,1
27,17753400,375,7,2,4,0,2,5,450,2,2,1
27,1899225,56,1,4,0,1,0,1,75,2,10,0
27,1899225,56,1,12,0,1,0,1,75,2,10,0
27,3330250,117,3,9,0,0,0,1,125,0,3,1
27,2131360,77,1,18,0,0,0,1,80,0,3,1
27,3066960,110,1,17,0,0,1,1,130,5,1,0
27,2123280,20,1,6,0,0,0,1,90,5,2,1
27,3038760,95,1,18,3,0,1,1,120,7,4,0
27,2003550,85,1,6,0,0,0,1,95,2,4,1
27,1687200,70,1,21,0,0,0,1,80,2,4,1
27,4051680,145,3,12,3,0,0,1,160,8,4,0
27,1899225,56,1,16,0,1,0,1,75,2,10,0
27,2658915,95,1,18,0,0,0,1,105,8,4,0
27,2532300,85,1,11,0,0,0,1,100,5,5,0
27,1479425,65,0,18,0,0,0,1,85,0,3,1
27,1871350,110,3,18,0,0,0,1,130,2,4,0
27,2785530,90,1,18,3,0,0,1,110,8,4,0
27,5064600,165,5,12,0,1,2,1,200,8,4,1
27,3418605,115,3,6,0,0,1,1,135,2,4,1
27,3330250,110,3,6,0,0,1,1,125,0,3,1
27,8119360,150,3,2,0,0,0,5,160,5,1,0
27,4178295,135,3,9,0,0,1,1,165,2,3,0
27,3291990,115,1,9,3,0,1,1,130,7,4,0
27,3291990,115,1,9,3,0,1,1,130,7,4,0
27,12550675,390,6,2,0,0,1,5,425,5,2,1
27,14174880,479,0,2,0,0,6,0,480,5,2,1
27,3184920,125,3,9,0,0,1,1,135,0,4,0
27,7429500,230,5,2,0,0,1,2,250,3,1,1
27,3773400,100,1,2,0,0,0,1,150,0,3,1
27,2405685,85,1,18,0,0,1,1,95,0,5,1
27,2595120,95,1,6,0,0,0,1,110,0,4,1
27,2595120,95,1,6,0,0,0,1,110,0,4,0
27,1761585,85,1,9,0,0,0,1,95,4,4,1
27,20068783,175,5,2,0,0,1,5,487,3,1,1
27,2001575,105,1,0,0,0,0,1,115,5,3,1
27,2175625,115,1,13,0,0,0,1,125,5,5,1
27,3418605,125,1,11,0,0,1,1,135,7,4,0
27,4142460,95,1,2,0,1,0,3,105,8,1,1
27,15780800,300,12,2,0,0,2,5,400,5,1,0
27,11154657,203,7,2,5,0,2,5,409,0,1,1
27,2532300,84,1,1,5,0,0,1,100,0,2,0
27,2225160,110,1,11,0,0,0,1,120,5,3,1
27,2912145,95,1,11,0,0,1,1,115,4,4,1
27,3671835,130,3,12,0,0,0,1,145,2,4,0
27,2088600,95,1,17,0,0,0,1,120,2,4,1
27,3418605,130,3,9,0,0,1,1,135,4,4,0
27,1899225,55,1,4,0,0,0,1,75,8,10,0
27,1297560,50,0,6,0,0,0,1,55,7,4,1
27,11887200,220,4,2,0,1,2,5,400,5,2,1
27,1566450,80,1,0,0,0,0,1,90,5,4,1
27,5911660,190,6,6,0,0,2,1,235,2,2,1
32,58382640,1049,6,2,4,0,1,5,1080,8,1,1
32,2482170,65,1,2,0,0,0,1,85,8,4,0
32,2774190,85,1,18,0,0,0,1,95,8,5,0
32,2482170,65,1,17,0,0,0,1,85,7,4,0
32,15828370,200,3,2,0,1,1,2,230,2,1,1
32,40633125,600,7,2,6,0,1,2,1625,2,0,1
32,2628180,85,1,18,0,0,0,1,90,8,5,0
32,30027600,385,5,2,0,0,1,5,450,2,1,1
32,3476220,100,5,2,0,1,2,3,110,0,0,1
32,9847910,80,1,2,1,1,0,3,470,0,0,1
32,92937500,1486,0,2,0,1,6,0,1487,5,1,1
32,4380300,130,3,2,0,1,1,1,150,3,3,1
32,2190150,65,1,18,0,1,0,1,75,8,4,0
32,16888800,340,8,2,0,0,2,5,400,2,0,1
32,63204000,500,10,2,0,0,3,5,2000,8,2,0
32,66728000,900,11,2,0,0,3,5,1000,5,2,1
32,2482170,80,1,11,0,0,0,1,85,7,4,0
32,3942270,120,3,2,0,1,1,1,135,5,3,1
32,2482170,65,1,12,0,0,0,1,85,8,4,0
32,6132420,180,7,11,0,1,1,1,210,3,3,1
32,4088280,120,3,17,0,0,3,1,140,8,4,0
32,2004954,36,1,2,1,1,0,3,42,0,0,1
32,21828774,516,1,2,4,1,0,2,517,7,0,1
32,2628180,70,3,17,0,1,0,1,90,8,4,1
32,2482170,65,1,6,0,0,0,1,85,7,4,0
32,3942270,120,1,0,3,0,0,1,135,0,4,1
32,12411620,210,6,2,0,0,2,5,260,2,3,0
32,2190150,60,0,18,3,0,0,1,75,0,4,1
32,2482170,75,1,18,0,0,0,1,85,7,4,0
32,2482170,65,1,6,0,0,0,1,85,7,3,0
32,8216520,250,5,2,6,0,1,5,260,2,1,1
32,30968550,400,5,2,4,1,1,5,450,3,1,1
32,3796260,120,3,2,0,0,0,1,130,8,4,1
32,1606110,45,0,17,0,0,0,1,55,8,4,1
32,3504240,95,1,12,0,0,0,1,120,5,4,1
32,2920200,90,1,9,0,0,0,1,100,3,4,1
32,3327390,100,1,2,0,1,0,2,110,3,0,1
32,3108840,110,3,11,0,0,0,1,120,8,3,1
32,3212220,100,1,18,0,0,0,1,110,8,3,0
32,65226960,1528,0,2,4,0,0,2,1530,8,0,1
32,3796260,120,3,11,0,1,0,1,130,5,4,1
32,9062500,144,0,2,0,0,6,0,145,5,2,1
32,13366360,260,11,2,0,1,4,2,280,3,3,1
32,5181400,185,5,11,0,0,1,1,200,3,4,0
32,3504240,96,3,2,0,0,1,1,120,0,4,0
32,2774190,85,1,6,0,0,0,1,95,5,2,1
32,13514500,220,7,2,0,0,2,5,250,5,2,1
32,2044140,60,1,17,0,1,0,1,70,5,4,1
32,4526310,140,3,9,5,0,1,1,155,8,2,1
32,2482170,65,1,9,0,0,0,1,85,7,2,0
32,2482170,70,1,18,3,1,0,1,85,8,4,1
32,429784,30,0,2,4,1,0,3,31,0,1,1
32,715387,30,0,2,4,1,0,3,31,0,1,1
32,1699835,140,0,18,1,1,0,1,145,0,0,1
32,2535313,120,1,2,4,1,0,2,121,8,0,1
32,2190150,70,1,0,0,1,0,1,75,8,3,1
32,443648,30,0,2,4,1,0,5,32,0,1,1
32,948060,24,0,2,1,1,0,3,30,0,0,1
32,92937500,1486,0,2,0,1,6,0,1487,5,1,1
32,11002200,400,5,2,3,1,1,2,440,3,1,1
32,3476220,100,5,2,0,1,2,3,110,8,0,1
32,3650250,95,1,6,0,0,0,1,125,2,2,1
32,20734134,230,6,2,0,1,1,2,354,5,1,1
32,7501500,265,10,2,0,0,4,2,300,3,2,1
32,18075000,1150,7,2,4,0,1,5,1205,8,1,1
32,2095300,90,1,2,4,0,1,2,100,8,0,1
32,31623930,100,1,2,0,1,0,5,585,0,1,1
32,31623930,95,1,2,0,1,0,5,585,0,1,1
32,19914140,320,7,2,0,0,1,5,340,3,1,1
32,24670880,140,3,2,0,0,0,5,580,6,0,1
32,2920200,85,1,18,0,0,0,1,100,7,4,0
32,639480000,1500,12,2,0,0,5,5,15000,8,2,1
